Date,Product_ID,Product_Name,Category,Warehouse,Units_Sold,Inventory_Left,Price,Demand_Forecast
2024-11-04,P031,Product_31,Electronics,W3,28,79,875.34,39
2024-11-04,P032,Product_32,Groceries,W3,29,71,28.43,22
2024-11-04,P033,Product_33,Stationery,W3,26,66,149.27,30
2024-11-04,P034,Product_34,Clothing,W1,45,53,221.33,38
2024-11-04,P035,Product_35,Electronics,W3,48,61,597.27,37
2024-11-04,P036,Product_36,Stationery,W2,30,74,55.68,28
2024-11-04,P037,Product_37,Groceries,W2,31,63,71.76,24
2024-11-04,P038,Product_38,Clothing,W1,26,75,31.6,27
2024-11-04,P039,Product_39,Groceries,W1,12,94,77.09,18
2024-11-04,P040,Product_40,Electronics,W3,38,59,729.3,39
2024-11-04,P041,Product_41,Stationery,W3,37,57,29.55,32
2024-11-04,P042,Product_42,Groceries,W2,33,71,75.32,34
2024-11-04,P043,Product_43,Electronics,W3,54,52,563.5,37
2024-11-04,P044,Product_44,Groceries,W3,29,63,19.55,27
2024-11-04,P045,Product_45,Electronics,W1,25,68,548.1,28
2024-11-04,P046,Product_46,Clothing,W1,19,89,93.12,19
2024-11-04,P047,Product_47,Groceries,W3,8,99,99.46,17
2024-11-04,P048,Product_48,Stationery,W2,38,59,29.18,36
2024-11-04,P049,Product_49,Clothing,W2,22,87,194.16,26
2024-11-04,P050,Product_50,Groceries,W3,28,66,68.97,17
2024-11-05,P001,Product_1,Clothing,W2,9,83,237.31,11
2024-11-05,P002,Product_2,Clothing,W3,30,69,80.97,32
2024-11-05,P003,Product_3,Groceries,W2,13,79,5.86,15
2024-11-05,P004,Product_4,Stationery,W3,18,83,14.81,18
2024-11-05,P005,Product_5,Clothing,W3,23,78,95.12,25
2024-11-05,P006,Product_6,Stationery,W2,14,82,65.93,21
2024-11-05,P007,Product_7,Electronics,W2,35,58,245.86,34
2024-11-05,P008,Product_8,Groceries,W3,22,86,27.29,35
2024-11-05,P009,Product_9,Stationery,W2,25,66,26.76,25
2024-11-05,P010,Product_10,Groceries,W3,24,77,92.63,34
2024-11-05,P011,Product_11,Clothing,W2,18,83,199.78,21
2024-11-05,P012,Product_12,Stationery,W1,21,82,29.27,12
2024-11-05,P013,Product_13,Stationery,W1,26,74,129.9,22
2024-11-05,P014,Product_14,Stationery,W2,10,80,35.58,11
2024-11-05,P015,Product_15,Electronics,W2,38,62,276.44,30
2024-11-05,P016,Product_16,Stationery,W3,24,74,132.96,33
2024-11-05,P017,Product_17,Stationery,W1,24,82,116.39,32
2024-11-05,P018,Product_18,Groceries,W1,22,77,72.68,22
2024-11-05,P019,Product_19,Electronics,W1,7,101,626.14,13
2024-11-05,P020,Product_20,Clothing,W3,35,69,178.14,33
2024-11-05,P021,Product_21,Stationery,W3,15,86,23.08,16
2024-11-05,P022,Product_22,Groceries,W2,31,62,61.28,38
2024-11-05,P023,Product_23,Stationery,W1,24,70,94.98,21
2024-11-05,P024,Product_24,Groceries,W3,29,61,60.46,25
2024-11-05,P025,Product_25,Groceries,W2,14,91,64.03,18
2024-11-05,P026,Product_26,Groceries,W3,16,86,69.18,34
2024-11-05,P027,Product_27,Clothing,W1,35,74,169.07,28
2024-11-05,P028,Product_28,Electronics,W1,4,101,893.27,14
2024-11-05,P029,Product_29,Stationery,W1,16,78,115.59,20
2024-11-05,P030,Product_30,Electronics,W3,4,87,684.57,11
2024-11-05,P031,Product_31,Clothing,W2,20,89,95.93,21
2024-11-05,P032,Product_32,Groceries,W3,25,79,11.68,23
2024-11-05,P033,Product_33,Clothing,W1,24,82,98.37,25
2024-11-05,P034,Product_34,Groceries,W2,0,101,86.15,11
2024-11-05,P035,Product_35,Groceries,W3,27,80,26.58,21
2024-11-05,P036,Product_36,Electronics,W2,16,90,291.31,25
2024-11-05,P037,Product_37,Clothing,W3,33,69,131.3,34
2024-11-05,P038,Product_38,Stationery,W2,23,81,101.47,18
2024-11-05,P039,Product_39,Clothing,W2,31,60,107.76,24
2024-11-05,P040,Product_40,Clothing,W2,18,87,119.55,22
2024-11-05,P041,Product_41,Clothing,W2,25,72,161.0,19
2024-11-05,P042,Product_42,Electronics,W3,14,85,965.73,18
2024-11-05,P043,Product_43,Stationery,W1,19,90,115.04,24
2024-11-05,P044,Product_44,Electronics,W2,20,76,548.47,20
2024-11-05,P045,Product_45,Groceries,W1,27,80,95.78,25
2024-11-05,P046,Product_46,Groceries,W1,33,76,74.07,30
2024-11-05,P047,Product_47,Stationery,W1,26,74,128.63,16
2024-11-05,P048,Product_48,Electronics,W2,29,67,493.81,28
2024-11-05,P049,Product_49,Stationery,W2,14,86,136.4,10
2024-11-05,P050,Product_50,Stationery,W3,22,79,141.65,30
2024-11-06,P001,Product_1,Clothing,W1,33,61,254.87,37
2024-11-06,P002,Product_2,Stationery,W2,18,72,29.53,17
2024-11-06,P003,Product_3,Groceries,W2,20,81,34.63,23
2024-11-06,P004,Product_4,Groceries,W1,34,75,65.23,33
2024-11-06,P005,Product_5,Groceries,W1,31,68,94.29,34
2024-11-06,P006,Product_6,Stationery,W1,31,70,80.04,31
2024-11-06,P007,Product_7,Electronics,W1,20,84,993.09,15
2024-11-06,P008,Product_8,Clothing,W2,29,71,259.31,34
2024-11-06,P009,Product_9,Stationery,W1,26,82,13.61,38
2024-11-06,P010,Product_10,Clothing,W2,15,86,170.81,10
2024-11-06,P011,Product_11,Stationery,W1,27,66,54.5,36
2024-11-06,P012,Product_12,Groceries,W2,20,75,52.38,22
2024-11-06,P013,Product_13,Groceries,W1,21,78,44.95,22
2024-11-06,P014,Product_14,Groceries,W1,17,89,75.55,25
2024-11-06,P015,Product_15,Clothing,W3,28,66,53.18,28
2024-11-06,P016,Product_16,Electronics,W2,23,74,575.16,13
2024-11-06,P017,Product_17,Clothing,W3,27,66,38.58,33
2024-11-06,P018,Product_18,Electronics,W1,15,90,664.45,15
2024-11-06,P019,Product_19,Clothing,W3,20,74,88.93,25
2024-11-06,P020,Product_20,Electronics,W1,35,73,844.78,36
2024-11-06,P021,Product_21,Electronics,W2,16,84,683.02,12
2024-11-06,P022,Product_22,Clothing,W1,35,56,186.93,33
2024-11-06,P023,Product_23,Stationery,W3,21,87,43.32,12
2024-11-06,P024,Product_24,Clothing,W3,37,65,96.49,34
2024-11-06,P025,Product_25,Stationery,W2,22,73,136.2,26
2024-11-06,P026,Product_26,Electronics,W1,19,78,978.36,29
2024-11-06,P027,Product_27,Electronics,W1,39,70,738.4,26
2024-11-06,P028,Product_28,Stationery,W3,30,67,93.06,38
2024-11-06,P029,Product_29,Groceries,W2,52,43,59.67,30
2024-11-06,P030,Product_30,Electronics,W2,28,65,254.02,26
2024-11-06,P031,Product_31,Clothing,W2,10,84,49.61,28
2024-11-06,P032,Product_32,Groceries,W2,15,94,38.88,10
2024-11-06,P033,Product_33,Groceries,W3,10,99,88.12,11
2024-11-06,P034,Product_34,Clothing,W1,23,76,216.78,30
2024-11-06,P035,Product_35,Electronics,W1,23,78,431.34,31
2024-11-06,P036,Product_36,Clothing,W3,40,51,163.17,23
2024-11-06,P037,Product_37,Clothing,W1,36,63,123.18,28
2024-11-06,P038,Product_38,Clothing,W3,31,77,184.01,33
2024-11-06,P039,Product_39,Electronics,W3,30,62,569.51,24
2024-11-06,P040,Product_40,Groceries,W3,46,60,61.54,38
2024-11-06,P041,Product_41,Groceries,W1,35,59,96.02,31
2024-11-06,P042,Product_42,Electronics,W2,39,63,508.36,26
2024-11-06,P043,Product_43,Clothing,W1,12,83,130.85,15
2024-11-06,P044,Product_44,Electronics,W3,23,81,437.85,18
2024-11-06,P045,Product_45,Stationery,W1,19,82,29.3,16
2024-11-06,P046,Product_46,Electronics,W3,34,58,927.53,37
2024-11-06,P047,Product_47,Groceries,W3,39,58,83.79,30
2024-11-06,P048,Product_48,Groceries,W3,22,85,28.1,17
2024-11-06,P049,Product_49,Stationery,W2,38,64,75.67,32
2024-11-06,P050,Product_50,Electronics,W3,34,75,528.04,34
2024-11-07,P001,Product_1,Clothing,W1,42,67,273.44,37
2024-11-07,P002,Product_2,Clothing,W3,20,73,223.61,16
2024-11-07,P003,Product_3,Clothing,W3,34,59,222.24,28
2024-11-07,P004,Product_4,Electronics,W2,24,82,780.92,20
2024-11-07,P005,Product_5,Clothing,W1,36,72,202.5,31
2024-11-07,P006,Product_6,Electronics,W3,22,78,407.47,23
2024-11-07,P007,Product_7,Stationery,W2,30,60,69.94,33
2024-11-07,P008,Product_8,Electronics,W2,6,92,761.06,10
2024-11-07,P009,Product_9,Groceries,W3,15,83,26.91,12
2024-11-07,P010,Product_10,Clothing,W2,51,48,168.73,30
2024-11-07,P011,Product_11,Groceries,W3,46,49,45.21,33
2024-11-07,P012,Product_12,Stationery,W1,36,67,142.75,33
2024-11-07,P013,Product_13,Electronics,W3,3,99,414.81,10
2024-11-07,P014,Product_14,Groceries,W3,37,59,19.84,23
2024-11-07,P015,Product_15,Clothing,W1,27,82,193.21,23
2024-11-07,P016,Product_16,Clothing,W3,12,96,88.24,19
2024-11-07,P017,Product_17,Electronics,W2,28,64,285.2,23
2024-11-07,P018,Product_18,Stationery,W1,17,78,80.03,20
2024-11-07,P019,Product_19,Clothing,W1,51,48,51.12,39
2024-11-07,P020,Product_20,Clothing,W2,41,49,226.29,39
2024-11-07,P021,Product_21,Electronics,W3,21,81,862.23,24
2024-11-07,P022,Product_22,Stationery,W1,0,93,62.68,10
2024-11-07,P023,Product_23,Electronics,W3,25,70,927.69,22
2024-11-07,P024,Product_24,Clothing,W3,27,79,168.43,23
2024-11-07,P025,Product_25,Groceries,W3,11,90,38.78,16
2024-11-07,P026,Product_26,Clothing,W3,33,57,245.31,29
2024-11-07,P027,Product_27,Stationery,W2,19,75,55.45,19
2024-11-07,P028,Product_28,Groceries,W3,19,79,81.75,15
2024-11-07,P029,Product_29,Clothing,W1,32,60,197.42,30
2024-11-07,P030,Product_30,Groceries,W1,12,93,93.95,15
2024-11-07,P031,Product_31,Groceries,W3,17,83,77.62,18
2024-11-07,P032,Product_32,Clothing,W1,15,75,255.15,20
2024-11-07,P033,Product_33,Groceries,W2,11,80,58.91,10
2024-11-07,P034,Product_34,Electronics,W1,26,83,238.03,31
2024-11-07,P035,Product_35,Stationery,W3,37,57,80.05,22
2024-11-07,P036,Product_36,Electronics,W2,33,61,778.81,25
2024-11-07,P037,Product_37,Groceries,W3,18,81,72.34,18
2024-11-07,P038,Product_38,Groceries,W2,2,106,10.88,10
2024-11-07,P039,Product_39,Groceries,W2,7,93,18.09,13
2024-11-07,P040,Product_40,Stationery,W2,17,83,36.43,28
2024-11-07,P041,Product_41,Electronics,W2,21,84,924.71,17
2024-11-07,P042,Product_42,Stationery,W1,13,89,95.96,23
2024-11-07,P043,Product_43,Stationery,W3,29,73,143.85,25
2024-11-07,P044,Product_44,Electronics,W3,26,79,895.9,38
2024-11-07,P045,Product_45,Stationery,W1,13,91,15.12,30
2024-11-07,P046,Product_46,Stationery,W2,34,68,86.43,30
2024-11-07,P047,Product_47,Electronics,W1,11,94,416.31,20
2024-11-07,P048,Product_48,Groceries,W2,40,58,19.76,35
2024-11-07,P049,Product_49,Groceries,W3,28,76,63.08,21
2024-11-07,P050,Product_50,Stationery,W1,31,77,87.92,30
2024-11-08,P001,Product_1,Groceries,W1,32,63,72.17,30
2024-11-08,P002,Product_2,Stationery,W1,27,80,103.35,26
2024-11-08,P003,Product_3,Electronics,W1,11,84,207.2,12
2024-11-08,P004,Product_4,Clothing,W3,25,77,54.25,19
2024-11-08,P005,Product_5,Groceries,W3,17,86,63.42,14
2024-11-08,P006,Product_6,Clothing,W2,23,67,181.69,12
2024-11-08,P007,Product_7,Clothing,W3,21,81,256.04,25
2024-11-08,P008,Product_8,Electronics,W3,35,61,459.48,31
2024-11-08,P009,Product_9,Electronics,W1,45,59,630.81,34
2024-11-08,P010,Product_10,Electronics,W3,42,61,577.52,38
2024-11-08,P011,Product_11,Electronics,W1,11,98,803.83,16
2024-11-08,P012,Product_12,Groceries,W1,9,87,34.53,12
2024-11-08,P013,Product_13,Groceries,W2,17,78,38.99,19
2024-11-08,P014,Product_14,Clothing,W2,14,91,81.08,10
2024-11-08,P015,Product_15,Groceries,W3,27,78,58.65,30
2024-11-08,P016,Product_16,Electronics,W3,42,60,803.01,36
2024-11-08,P017,Product_17,Groceries,W1,36,70,35.93,34
2024-11-08,P018,Product_18,Stationery,W3,42,55,44.01,39
2024-11-08,P019,Product_19,Stationery,W2,4,104,44.28,13
2024-11-08,P020,Product_20,Groceries,W1,14,90,56.82,16
2024-11-08,P021,Product_21,Clothing,W1,46,48,38.53,38
2024-11-08,P022,Product_22,Stationery,W3,35,70,121.45,37
2024-11-08,P023,Product_23,Groceries,W2,9,89,23.9,18
2024-11-08,P024,Product_24,Clothing,W2,43,59,127.91,36
2024-11-08,P025,Product_25,Clothing,W3,18,75,227.88,10
2024-11-08,P026,Product_26,Stationery,W2,35,66,44.64,31
2024-11-08,P027,Product_27,Electronics,W2,14,79,874.48,13
2024-11-08,P028,Product_28,Stationery,W3,26,77,45.21,33
2024-11-08,P029,Product_29,Electronics,W3,34,61,298.15,28
2024-11-08,P030,Product_30,Stationery,W3,48,44,50.91,39
2024-11-08,P031,Product_31,Clothing,W3,29,74,135.34,22
2024-11-08,P032,Product_32,Stationery,W2,24,75,102.54,18
2024-11-08,P033,Product_33,Groceries,W3,21,77,33.23,23
2024-11-08,P034,Product_34,Clothing,W3,30,65,114.13,27
2024-11-08,P035,Product_35,Stationery,W1,4,88,143.67,21
2024-11-08,P036,Product_36,Stationery,W2,51,51,46.05,38
2024-11-08,P037,Product_37,Electronics,W1,4,90,255.21,11
2024-11-08,P038,Product_38,Electronics,W1,32,67,736.09,20
2024-11-08,P039,Product_39,Stationery,W1,10,91,19.01,16
2024-11-08,P040,Product_40,Stationery,W3,11,98,67.91,24
2024-11-08,P041,Product_41,Groceries,W2,26,77,59.21,18
2024-11-08,P042,Product_42,Clothing,W1,46,51,248.47,39
2024-11-08,P043,Product_43,Groceries,W1,12,83,38.23,16
2024-11-08,P044,Product_44,Electronics,W3,42,50,258.8,36
2024-11-08,P045,Product_45,Electronics,W2,11,85,354.87,12
2024-11-08,P046,Product_46,Clothing,W2,27,73,287.42,24
2024-11-08,P047,Product_47,Stationery,W2,18,77,116.95,26
2024-11-08,P048,Product_48,Groceries,W2,27,68,61.01,29
2024-11-08,P049,Product_49,Electronics,W3,27,81,491.18,27
2024-11-08,P050,Product_50,Clothing,W3,28,74,258.7,38
2024-11-09,P001,Product_1,Electronics,W2,45,50,849.16,46
2024-11-09,P002,Product_2,Stationery,W2,37,62,112.19,40
2024-11-09,P003,Product_3,Stationery,W3,46,49,20.05,49
2024-11-09,P004,Product_4,Stationery,W2,46,48,71.28,47
2024-11-09,P005,Product_5,Groceries,W3,31,63,80.92,37
2024-11-09,P006,Product_6,Groceries,W1,46,55,65.35,47
2024-11-09,P007,Product_7,Electronics,W1,47,57,285.82,44
2024-11-09,P008,Product_8,Groceries,W2,57,44,93.0,40
2024-11-09,P009,Product_9,Electronics,W1,65,40,462.89,53
2024-11-09,P010,Product_10,Electronics,W2,37,53,975.42,26
2024-11-09,P011,Product_11,Electronics,W2,48,61,711.32,46
2024-11-09,P012,Product_12,Groceries,W2,46,61,21.18,41
2024-11-09,P013,Product_13,Clothing,W2,61,33,123.1,52
2024-11-09,P014,Product_14,Groceries,W2,51,49,84.4,58
2024-11-09,P015,Product_15,Groceries,W1,47,53,46.22,48
2024-11-09,P016,Product_16,Clothing,W1,50,54,116.65,41
2024-11-09,P017,Product_17,Stationery,W1,65,37,111.93,56
2024-11-09,P018,Product_18,Groceries,W3,33,57,22.65,39
2024-11-09,P019,Product_19,Electronics,W1,36,67,675.92,36
2024-11-09,P020,Product_20,Electronics,W2,29,65,654.42,31
2024-11-09,P021,Product_21,Stationery,W3,26,83,12.57,32
2024-11-09,P022,Product_22,Stationery,W2,34,72,37.94,32
2024-11-09,P023,Product_23,Clothing,W3,59,43,162.7,49
2024-11-09,P024,Product_24,Clothing,W2,42,52,37.22,44
2024-11-09,P025,Product_25,Clothing,W1,56,48,110.26,54
2024-11-09,P026,Product_26,Clothing,W3,48,58,189.13,43
2024-11-09,P027,Product_27,Electronics,W1,42,65,794.95,43
2024-11-09,P028,Product_28,Stationery,W1,34,75,102.41,29
2024-11-09,P029,Product_29,Electronics,W1,26,83,855.96,36
2024-11-09,P030,Product_30,Electronics,W2,54,48,539.14,51
2024-11-09,P031,Product_31,Groceries,W2,33,61,42.28,28
2024-11-09,P032,Product_32,Electronics,W3,33,63,765.24,32
2024-11-09,P033,Product_33,Groceries,W1,35,73,37.11,35
2024-11-09,P034,Product_34,Clothing,W1,50,52,216.3,43
2024-11-09,P035,Product_35,Clothing,W2,50,52,35.38,56
2024-11-09,P036,Product_36,Groceries,W1,44,52,48.77,46
2024-11-09,P037,Product_37,Stationery,W2,59,36,21.31,54
2024-11-09,P038,Product_38,Clothing,W2,32,77,75.36,34
2024-11-09,P039,Product_39,Clothing,W1,45,45,207.95,38
2024-11-09,P040,Product_40,Stationery,W2,45,49,47.15,48
2024-11-09,P041,Product_41,Stationery,W2,27,78,89.34,30
2024-11-09,P042,Product_42,Clothing,W3,34,58,197.72,38
2024-11-09,P043,Product_43,Electronics,W1,46,57,808.81,54
2024-11-09,P044,Product_44,Clothing,W2,61,44,243.89,58
2024-11-09,P045,Product_45,Groceries,W3,36,59,67.02,26
2024-11-09,P046,Product_46,Electronics,W2,23,81,903.87,25
2024-11-09,P047,Product_47,Groceries,W2,47,59,26.0,44
2024-11-09,P048,Product_48,Stationery,W1,63,32,133.45,55
2024-11-09,P049,Product_49,Clothing,W3,49,50,72.45,55
2024-11-09,P050,Product_50,Stationery,W2,48,56,58.8,54
2024-11-10,P001,Product_1,Stationery,W2,53,56,107.92,54
2024-11-10,P002,Product_2,Clothing,W3,27,78,86.74,24
2024-11-10,P003,Product_3,Clothing,W3,54,49,205.8,55
2024-11-10,P004,Product_4,Electronics,W1,45,54,701.63,49
2024-11-10,P005,Product_5,Clothing,W1,50,44,282.27,49
2024-11-10,P006,Product_6,Stationery,W2,39,66,144.57,45
2024-11-10,P007,Product_7,Clothing,W1,17,85,246.79,23
2024-11-10,P008,Product_8,Groceries,W1,37,71,76.07,42
2024-11-10,P009,Product_9,Electronics,W2,25,81,560.64,23
2024-11-10,P010,Product_10,Clothing,W3,23,79,82.92,23
2024-11-10,P011,Product_11,Groceries,W1,26,64,96.65,21
2024-11-10,P012,Product_12,Clothing,W1,29,75,48.43,38
2024-11-10,P013,Product_13,Electronics,W1,40,60,449.26,46
2024-11-10,P014,Product_14,Stationery,W3,41,62,132.65,38
2024-11-10,P015,Product_15,Groceries,W3,45,63,24.47,47
2024-11-10,P016,Product_16,Clothing,W3,47,61,285.22,45
2024-11-10,P017,Product_17,Stationery,W2,49,48,75.46,51
2024-11-10,P018,Product_18,Groceries,W2,35,73,18.46,35
2024-11-10,P019,Product_19,Clothing,W2,38,66,270.94,41
2024-11-10,P020,Product_20,Stationery,W3,20,74,95.75,28
2024-11-10,P021,Product_21,Clothing,W3,56,46,138.51,51
2024-11-10,P022,Product_22,Stationery,W3,50,40,101.74,38
2024-11-10,P023,Product_23,Clothing,W2,61,38,135.12,59
2024-11-10,P024,Product_24,Groceries,W3,23,73,40.45,23
2024-11-10,P025,Product_25,Stationery,W2,46,51,26.35,44
2024-11-10,P026,Product_26,Groceries,W1,14,90,41.9,22
2024-11-10,P027,Product_27,Stationery,W1,56,36,75.98,56
2024-11-10,P028,Product_28,Clothing,W2,34,72,79.33,35
2024-11-10,P029,Product_29,Groceries,W1,34,63,69.12,39
2024-11-10,P030,Product_30,Groceries,W1,28,65,7.61,32
2024-11-10,P031,Product_31,Groceries,W2,30,70,90.75,34
2024-11-10,P032,Product_32,Electronics,W1,37,61,840.34,31
2024-11-10,P033,Product_33,Groceries,W3,41,54,56.89,49
2024-11-10,P034,Product_34,Stationery,W2,60,49,104.61,58
2024-11-10,P035,Product_35,Electronics,W2,49,42,925.81,54
2024-11-10,P036,Product_36,Clothing,W3,12,90,197.31,25
2024-11-10,P037,Product_37,Electronics,W3,32,65,723.07,34
2024-11-10,P038,Product_38,Groceries,W3,51,54,19.72,44
2024-11-10,P039,Product_39,Clothing,W1,50,47,94.5,59
2024-11-10,P040,Product_40,Stationery,W1,22,86,33.78,25
2024-11-10,P041,Product_41,Groceries,W2,8,94,54.69,20
2024-11-10,P042,Product_42,Groceries,W1,58,43,74.47,49
2024-11-10,P043,Product_43,Groceries,W1,19,83,68.48,21
2024-11-10,P044,Product_44,Clothing,W1,36,54,298.62,40
2024-11-10,P045,Product_45,Clothing,W2,30,67,227.69,30
2024-11-10,P046,Product_46,Groceries,W1,30,77,66.38,43
2024-11-10,P047,Product_47,Electronics,W3,35,73,510.87,31
2024-11-10,P048,Product_48,Groceries,W3,46,61,36.13,48
2024-11-10,P049,Product_49,Groceries,W2,50,45,89.69,41
2024-11-10,P050,Product_50,Groceries,W1,43,58,12.34,50
2024-11-11,P001,Product_1,Groceries,W3,20,72,85.26,16
2024-11-11,P002,Product_2,Clothing,W1,25,67,159.07,28
2024-11-11,P003,Product_3,Groceries,W3,13,91,14.14,15
2024-11-11,P004,Product_4,Clothing,W1,25,66,120.59,32
2024-11-11,P005,Product_5,Electronics,W2,18,78,417.62,13
2024-11-11,P006,Product_6,Electronics,W3,18,77,512.41,11
2024-11-11,P007,Product_7,Stationery,W3,12,86,32.63,15
2024-11-11,P008,Product_8,Clothing,W3,39,61,198.46,26
2024-11-11,P009,Product_9,Electronics,W3,7,93,273.7,25
2024-11-11,P010,Product_10,Groceries,W3,16,87,56.43,18
2024-11-11,P011,Product_11,Clothing,W3,33,61,52.85,35
2024-11-11,P012,Product_12,Stationery,W2,28,79,21.52,30
2024-11-11,P013,Product_13,Electronics,W3,40,64,345.74,35
2024-11-11,P014,Product_14,Clothing,W1,24,81,250.93,31
2024-11-11,P015,Product_15,Groceries,W2,24,70,7.21,35
2024-11-11,P016,Product_16,Stationery,W3,21,87,14.68,18
2024-11-11,P017,Product_17,Stationery,W2,25,83,47.62,19
2024-11-11,P018,Product_18,Groceries,W1,25,73,68.59,26
2024-11-11,P019,Product_19,Stationery,W3,19,71,83.67,20
2024-11-11,P020,Product_20,Electronics,W1,31,62,247.34,33
2024-11-11,P021,Product_21,Electronics,W2,19,84,268.48,16
2024-11-11,P022,Product_22,Stationery,W2,40,53,76.76,36
2024-11-11,P023,Product_23,Groceries,W1,53,38,40.68,37
2024-11-11,P024,Product_24,Stationery,W1,27,63,52.44,26
2024-11-11,P025,Product_25,Stationery,W3,10,86,53.21,14
2024-11-11,P026,Product_26,Groceries,W1,39,63,24.62,38
2024-11-11,P027,Product_27,Clothing,W3,35,65,123.89,30
2024-11-11,P028,Product_28,Electronics,W1,9,94,412.24,15
2024-11-11,P029,Product_29,Groceries,W1,26,80,83.53,32
2024-11-11,P030,Product_30,Groceries,W3,29,78,37.84,22
2024-11-11,P031,Product_31,Groceries,W2,20,80,89.02,20
2024-11-11,P032,Product_32,Stationery,W1,15,82,21.93,21
2024-11-11,P033,Product_33,Stationery,W1,21,74,127.3,23
2024-11-11,P034,Product_34,Stationery,W2,20,72,129.83,24
2024-11-11,P035,Product_35,Stationery,W3,43,53,94.99,33
2024-11-11,P036,Product_36,Clothing,W1,44,65,100.92,32
2024-11-11,P037,Product_37,Stationery,W3,16,90,35.64,22
2024-11-11,P038,Product_38,Clothing,W2,41,50,87.23,34
2024-11-11,P039,Product_39,Electronics,W1,19,74,984.24,21
2024-11-11,P040,Product_40,Groceries,W1,4,86,15.27,17
2024-11-11,P041,Product_41,Groceries,W3,14,86,56.94,10
2024-11-11,P042,Product_42,Groceries,W2,24,80,75.67,28
2024-11-11,P043,Product_43,Stationery,W1,24,79,52.21,27
2024-11-11,P044,Product_44,Stationery,W2,31,73,120.37,39
2024-11-11,P045,Product_45,Stationery,W1,22,71,25.06,18
2024-11-11,P046,Product_46,Groceries,W3,34,73,87.53,39
2024-11-11,P047,Product_47,Groceries,W2,14,90,83.75,11
2024-11-11,P048,Product_48,Electronics,W3,21,84,373.01,23
2024-11-11,P049,Product_49,Stationery,W2,33,57,19.78,28
2024-11-11,P050,Product_50,Electronics,W3,20,76,519.35,23
2024-11-12,P001,Product_1,Stationery,W1,37,71,28.91,31
2024-11-12,P002,Product_2,Stationery,W1,39,53,85.6,37
2024-11-12,P003,Product_3,Clothing,W3,11,81,230.28,10
2024-11-12,P004,Product_4,Electronics,W1,8,88,793.54,13
2024-11-12,P005,Product_5,Electronics,W3,14,86,652.92,29
2024-11-12,P006,Product_6,Stationery,W3,14,88,84.25,12
2024-11-12,P007,Product_7,Stationery,W3,40,57,60.88,37
2024-11-12,P008,Product_8,Clothing,W1,48,53,178.15,35
2024-11-12,P009,Product_9,Groceries,W2,11,81,13.54,18
2024-11-12,P010,Product_10,Electronics,W1,26,77,996.13,31
2024-11-12,P011,Product_11,Electronics,W1,16,93,539.19,15
2024-11-12,P012,Product_12,Groceries,W3,46,57,16.19,37
2024-11-12,P013,Product_13,Clothing,W1,31,64,211.22,27
2024-11-12,P014,Product_14,Groceries,W2,17,79,80.95,23
2024-11-12,P015,Product_15,Clothing,W2,38,68,198.57,32
2024-11-12,P016,Product_16,Groceries,W2,7,96,72.5,18
2024-11-12,P017,Product_17,Stationery,W1,22,72,37.76,14
2024-11-12,P018,Product_18,Clothing,W1,21,73,224.73,18
2024-11-12,P019,Product_19,Groceries,W2,27,71,51.38,17
2024-11-12,P020,Product_20,Clothing,W3,25,83,108.71,13
2024-11-12,P021,Product_21,Electronics,W1,28,71,546.45,24
2024-11-12,P022,Product_22,Groceries,W1,20,83,43.06,15
2024-11-12,P023,Product_23,Clothing,W2,35,64,277.73,32
2024-11-12,P024,Product_24,Groceries,W1,5,97,6.66,14
2024-11-12,P025,Product_25,Electronics,W3,10,92,493.6,21
2024-11-12,P026,Product_26,Stationery,W3,18,77,144.71,24
2024-11-12,P027,Product_27,Electronics,W1,25,68,969.8,21
2024-11-12,P028,Product_28,Stationery,W1,31,72,126.04,26
2024-11-12,P029,Product_29,Electronics,W2,31,74,769.55,32
2024-11-12,P030,Product_30,Stationery,W1,7,83,74.62,18
2024-11-12,P031,Product_31,Clothing,W3,18,90,136.1,23
2024-11-12,P032,Product_32,Electronics,W1,9,86,389.37,21
2024-11-12,P033,Product_33,Stationery,W2,22,86,18.25,27
2024-11-12,P034,Product_34,Stationery,W2,35,60,59.28,38
2024-11-12,P035,Product_35,Electronics,W1,12,91,928.36,26
2024-11-12,P036,Product_36,Stationery,W2,34,68,18.12,35
2024-11-12,P037,Product_37,Groceries,W1,34,58,18.28,26
2024-11-12,P038,Product_38,Electronics,W2,27,68,491.98,26
2024-11-12,P039,Product_39,Stationery,W3,26,65,109.82,23
2024-11-12,P040,Product_40,Electronics,W1,30,76,644.68,28
2024-11-12,P041,Product_41,Clothing,W3,27,64,125.35,17
2024-11-12,P042,Product_42,Groceries,W2,8,89,71.5,13
2024-11-12,P043,Product_43,Groceries,W2,11,92,17.92,21
2024-11-12,P044,Product_44,Clothing,W1,31,74,295.0,26
2024-11-12,P045,Product_45,Stationery,W3,8,82,19.86,10
2024-11-12,P046,Product_46,Clothing,W2,21,86,61.78,25
2024-11-12,P047,Product_47,Groceries,W1,32,67,36.96,30
2024-11-12,P048,Product_48,Electronics,W2,28,67,206.16,23
2024-11-12,P049,Product_49,Electronics,W2,28,62,469.41,29
2024-11-12,P050,Product_50,Electronics,W1,28,74,747.25,30
2024-11-13,P001,Product_1,Stationery,W3,55,38,78.74,38
2024-11-13,P002,Product_2,Clothing,W1,23,83,163.94,24
